po_id,po_date,supplier_id,material_id,scheduled_delivery_date,actual_delivery_date,currency,po_value,actual_cost
104612,2024-08-06,SUP-019,MAT-202,2024-09-11,2024-09-13,USD,10822.55,9104.25
104613,2024-09-06,SUP-036,MAT-234,2024-10-08,2024-10-14,EUR,20673.35,22041.98
104614,2025-02-14,SUP-022,MAT-237,2025-03-02,2025-03-01,USD,22525.69,23771.17
104615,2025-06-08,SUP-016,MAT-204,2025-07-14,2025-07-17,USD,18736.55,18870.42
104616,2024-05-20,SUP-009,MAT-231,2024-06-12,2024-06-12,USD,16558.85,16344.89
104617,2024-03-24,SUP-030,MAT-216,2024-05-07,2024-05-13,USD,14795.97,14909.55
104618,2025-05-20,SUP-004,MAT-204,2025-06-02,2025-06-04,USD,9485.44,9485.98
104619,2024-04-10,SUP-007,MAT-225,2024-05-01,2024-05-03,USD,22228.43,22466.29
104620,2024-02-21,SUP-026,MAT-229,2024-03-02,2024-03-04,USD,19542.77,17455.32
104621,2025-05-08,SUP-019,MAT-209,2025-06-18,2025-06-25,EUR,20155.18,20485.15
104622,2025-01-12,SUP-040,MAT-211,2025-02-02,2025-02-06,USD,16461.1,18775.99
104623,2025-06-20,SUP-018,MAT-225,2025-07-13,2025-07-10,USD,16018.55,16087.78
104624,2024-08-22,SUP-004,MAT-202,2024-09-23,2024-09-21,USD,5348.07,5114.39
104625,2025-06-07,SUP-026,MAT-220,2025-07-11,2025-07-15,EUR,18474.38,22171.79
104626,2025-03-09,SUP-031,MAT-233,2025-03-26,2025-03-24,USD,20567.45,21837.65
104627,2025-06-12,SUP-040,MAT-232,2025-06-22,2025-06-27,USD,18619.21,18603.72
104628,2024-10-09,SUP-004,MAT-207,2024-11-12,2024-11-11,USD,2276.26,2553.32
104629,2024-01-03,SUP-025,MAT-232,2024-01-22,2024-01-22,USD,24614.27,25989.52
104630,2024-03-18,SUP-001,MAT-222,2024-03-25,2024-03-27,USD,21347.8,21297.05
104631,2025-02-14,SUP-017,MAT-222,2025-02-23,,USD,12106.33,11903.32
104632,2024-07-12,SUP-033,MAT-218,2024-08-16,2024-08-22,USD,17322.73,15932.35
104633,2024-02-07,SUP-002,MAT-217,2024-03-22,2024-03-20,USD,19151.6,18003.74
104634,2024-03-28,SUP-040,MAT-218,2024-05-05,2024-05-05,USD,23636.32,27331.39
104635,2024-08-18,SUP-020,MAT-229,2024-09-28,2024-09-24,USD,24548.22,26825.21
104636,2025-01-21,SUP-027,MAT-215,2025-02-12,2025-02-06,EUR,2461.4,2355.22
104637,2024-09-07,SUP-017,MAT-222,2024-10-02,2024-10-11,USD,13326.89,15131.09
104638,2024-10-21,SUP-005,MAT-214,2024-11-21,2024-11-27,USD,24254.18,25132.7
104639,2024-06-01,SUP-039,MAT-221,2024-07-08,2024-07-09,USD,14692.86,14622.14
104640,2025-06-28,SUP-019,MAT-208,2025-07-20,2025-07-26,USD,5166.61,5569.14
104641,2024-12-28,SUP-017,MAT-231,2025-01-12,2025-01-08,USD,12921.87,14689.49
104642,2024-04-14,SUP-021,MAT-210,2024-05-16,2024-05-16,USD,14527.03,11912.73
104643,2024-05-03,SUP-017,MAT-236,2024-06-14,2024-06-15,USD,14148.03,14393.9
104644,2024-07-27,SUP-030,MAT-211,2024-08-06,2024-08-10,EUR,3406.32,4081.79
104645,2024-10-14,SUP-025,MAT-216,2024-10-22,2024-10-27,EUR,21811.69,23520.55
104646,2025-05-03,SUP-026,MAT-238,2025-05-30,2025-06-05,USD,12443.31,14656.89
104647,2024-07-10,SUP-037,MAT-217,2024-08-01,2024-08-05,EUR,11952.32,12255.77
104648,2024-02-08,SUP-001,MAT-236,2024-03-21,2024-03-24,USD,19864.37,19146.31
104649,2024-12-03,SUP-006,MAT-217,2024-12-25,2024-12-26,USD,7917.93,6948.78
104650,2025-01-17,SUP-012,MAT-221,2025-02-15,2025-02-10,USD,6168.17,6392.97
104651,2024-11-03,SUP-002,MAT-238,2024-12-12,2024-12-12,USD,3296.73,3412.41
104652,2025-05-28,SUP-034,MAT-202,2025-06-25,2025-06-28,USD,24079.14,25973.24
104653,2024-03-17,SUP-028,MAT-231,2024-04-21,2024-04-21,USD,9959.76,10554.68
104654,2025-03-28,SUP-030,MAT-220,2025-04-25,2025-04-27,USD,4419.22,4364.92
104655,2024-11-09,SUP-023,MAT-202,2024-12-19,2024-12-15,USD,4432.97,4151.89
104656,2025-01-09,SUP-013,MAT-216,2025-01-29,2025-02-03,USD,3243.47,3058.87
104657,2024-03-29,SUP-024,MAT-228,2024-04-08,2024-04-15,EUR,13427.61,14852.99
104658,2024-08-12,SUP-017,MAT-209,2024-09-07,2024-09-04,USD,12856.33,13162.62
104659,2024-08-15,SUP-028,MAT-228,2024-08-29,2024-08-28,EUR,5661.28,6365.88
104660,2024-08-17,SUP-006,MAT-215,2024-09-03,2024-09-03,EUR,18976.14,17148.09
104661,2024-12-06,SUP-035,MAT-232,2025-01-19,2025-01-23,USD,11495.8,11628.22
104662,2024-05-27,SUP-006,MAT-233,2024-06-16,2024-06-22,EUR,8520.74,8520.43
104663,2025-03-11,SUP-006,MAT-214,2025-04-23,2025-04-22,USD,4579.43,4888.56
104664,2024-10-23,SUP-033,MAT-215,2024-11-01,2024-11-05,EUR,7293.35,6844.86
104665,2025-02-25,SUP-025,MAT-209,2025-03-18,2025-03-22,USD,2153.98,2092.67
104666,2024-06-08,SUP-033,MAT-204,2024-07-05,2024-07-12,USD,21235.09,21541.27
104667,2025-05-07,SUP-030,MAT-226,2025-06-07,2025-06-12,USD,23015.61,20875.42
104668,2024-05-04,SUP-009,MAT-209,2024-06-16,2024-06-19,USD,22330.19,23140.02
104669,2025-01-10,SUP-032,MAT-222,2025-01-27,2025-02-02,EUR,3515.28,3191.82
104670,2024-05-03,SUP-005,MAT-226,2024-05-25,2024-05-21,USD,4222.49,4658.49
104671,2024-06-17,SUP-007,MAT-240,2024-07-22,2024-07-25,EUR,16530.77,15594.4
104672,2024-08-30,SUP-037,MAT-223,2024-10-04,2024-10-08,USD,24014.04,23886.83
104673,2024-08-21,SUP-019,MAT-215,2024-09-23,2024-09-21,EUR,7689.83,8299.53
104674,2024-07-10,SUP-029,MAT-213,2024-07-26,2024-07-31,USD,24891.4,21245.1
104675,2024-08-21,SUP-011,MAT-207,2024-09-20,2024-09-24,USD,22779.79,19758.81
104676,2024-01-03,SUP-040,MAT-222,2024-01-19,2024-01-21,EUR,4749.49,4524.82
104677,2024-07-24,SUP-024,MAT-214,2024-08-05,2024-08-05,EUR,13491.1,12105.39
104678,2024-02-12,SUP-037,MAT-223,2024-03-24,2024-03-24,USD,23183.97,24435.71
104679,2024-08-31,SUP-029,MAT-229,2024-10-06,2024-10-12,EUR,20757.37,20015.69
104680,2024-12-03,SUP-014,MAT-240,2024-12-15,2024-12-16,USD,4366.61,4667.66
104681,2025-02-20,SUP-025,MAT-240,2025-03-26,2025-03-27,USD,17299.74,18223.75
104682,2024-09-11,SUP-015,MAT-235,2024-10-23,2024-10-17,EUR,12430.96,11021.41
104683,2024-10-13,SUP-025,MAT-235,2024-10-29,2024-10-25,USD,4614.69,3956.18
104684,2024-09-12,SUP-038,MAT-226,2024-09-25,2024-09-24,USD,2431.25,2541.36
104685,2025-06-29,SUP-035,MAT-205,2025-07-19,2025-07-26,USD,15280.75,16816.63
104686,2024-09-16,SUP-017,MAT-211,2024-10-20,2024-10-25,USD,21058.61,21934.16
104687,2025-04-18,SUP-030,MAT-216,2025-05-23,2025-05-26,USD,22305.85,23755.28
104688,2024-03-20,SUP-003,MAT-203,2024-04-24,2024-04-27,USD,14526.87,13799.92
104689,2024-11-07,SUP-025,MAT-211,2024-12-02,2024-11-30,USD,10112.33,11233.87
104690,2024-03-16,SUP-023,MAT-234,2024-04-27,2024-05-04,USD,22655.72,25967.83
104691,2024-04-21,SUP-008,MAT-214,2024-06-01,2024-06-01,USD,11897.1,12234.45
104692,2025-01-29,SUP-037,MAT-222,2025-03-04,2025-03-12,USD,24262.64,25266.32
104693,2024-07-30,SUP-005,MAT-238,2024-08-27,2024-08-23,USD,6933.73,7303.25
104694,2025-05-12,SUP-038,MAT-215,2025-05-20,2025-05-25,USD,2640.3,1972.04
104695,2024-03-18,SUP-011,MAT-211,2024-05-01,2024-04-29,USD,24096.06,22233.42
104696,2025-05-05,SUP-033,MAT-208,2025-06-14,2025-06-20,USD,14255.05,12649.82
104697,2024-04-30,SUP-012,MAT-208,2024-05-21,2024-05-22,USD,16273.05,17630.1
104698,2024-07-09,SUP-009,MAT-236,2024-07-23,2024-07-19,USD,3342.22,3393.47
104699,2025-03-01,SUP-017,MAT-227,2025-04-01,2025-04-03,USD,17816.03,18120.6
104700,2025-05-22,SUP-033,MAT-204,2025-06-13,2025-06-10,USD,23278.51,22182.94
104701,2025-05-21,SUP-018,MAT-222,2025-06-01,2025-06-06,EUR,17140.65,15722.59
104702,2024-09-06,SUP-029,MAT-207,2024-10-16,2024-10-14,USD,24363.28,28978.27
104703,2025-01-24,SUP-015,MAT-205,2025-03-05,2025-03-07,USD,5455.71,5345.47
104704,2024-06-19,SUP-021,MAT-200,2024-07-27,2024-07-26,USD,7624.78,7318.43
104705,2024-02-26,SUP-011,MAT-218,2024-03-15,2024-03-20,EUR,17807.44,17219.32
104706,2024-08-12,SUP-004,MAT-233,2024-09-22,2024-09-22,USD,3980.66,3988.35
104707,2024-10-17,SUP-026,MAT-202,2024-11-09,2024-11-03,USD,7630.16,7136.74
104708,2025-02-15,SUP-005,MAT-205,2025-03-01,2025-03-08,USD,21116.28,22019.16
104709,2025-04-21,SUP-005,MAT-218,2025-05-24,2025-05-28,EUR,16003.06,15927.05
104710,2024-12-03,SUP-002,MAT-224,2024-12-24,2024-12-22,USD,20566.33,21591.98
104711,2024-04-10,SUP-002,MAT-221,2024-04-20,2024-04-15,USD,20085.65,20988.25
104712,2024-02-22,SUP-033,MAT-223,2024-03-06,2024-03-03,USD,2358.88,2039.88
104713,2024-05-15,SUP-018,MAT-219,2024-06-17,2024-06-16,USD,14243.21,14673.26
104714,2025-04-07,SUP-035,MAT-227,2025-04-20,2025-04-25,USD,24989.77,22921.74
104715,2025-05-22,SUP-013,MAT-233,2025-06-28,2025-06-29,USD,5387.89,5635.31
104716,2024-03-18,SUP-036,MAT-225,2024-04-06,2024-03-29,USD,22354.12,21818.11
104717,2025-03-19,SUP-027,MAT-238,2025-04-26,2025-04-25,USD,11413.2,10367.98
104718,2024-05-05,SUP-023,MAT-238,2024-06-11,2024-06-10,USD,3837.06,4108.44
104719,2025-03-22,SUP-010,MAT-227,2025-04-22,2025-04-28,USD,19474.46,20221.81
104720,2025-04-18,SUP-008,MAT-200,2025-05-18,,USD,22926.36,25428.7
104721,2024-10-13,SUP-034,MAT-222,2024-10-27,2024-11-04,USD,6068.78,6001.21
104722,2024-11-03,SUP-038,MAT-224,2024-11-12,2024-11-15,USD,13000.35,12585.95
104723,2024-11-25,SUP-013,MAT-212,2024-12-08,2024-12-15,USD,19953.04,22324.06
104724,2024-10-23,SUP-023,MAT-219,2024-12-02,2024-12-05,USD,8730.09,8854.7
104725,2025-04-25,SUP-024,MAT-220,2025-05-24,2025-05-19,EUR,7561.57,7255.87
104726,2025-01-18,SUP-006,MAT-232,2025-02-02,2025-02-08,USD,13406.71,12796.5
104727,2025-01-25,SUP-031,MAT-209,2025-02-04,2025-02-06,USD,12911.19,13547.88
104728,2025-01-10,SUP-040,MAT-234,2025-01-25,2025-01-21,USD,9491.81,9554.91
104729,2024-07-31,SUP-040,MAT-222,2024-08-10,2024-08-11,USD,22839.65,23699.99
104730,2025-02-16,SUP-039,MAT-237,2025-03-18,2025-03-23,USD,9142.62,9604.39
104731,2024-10-26,SUP-016,MAT-232,2024-11-02,2024-11-04,EUR,9998.48,10743.85
104732,2024-04-22,SUP-010,MAT-234,2024-05-18,2024-05-17,USD,17561.1,17794.43
104733,2025-05-09,SUP-016,MAT-234,2025-06-16,2025-06-21,EUR,4023.88,3750.88
104734,2024-12-18,SUP-024,MAT-205,2025-01-20,2025-01-24,EUR,4235.57,4033.82
104735,2025-01-21,SUP-016,MAT-236,2025-02-15,2025-02-14,USD,16924.77,15585.21
104736,2024-10-29,SUP-010,MAT-211,2024-11-24,2024-11-29,USD,5725.23,5378.87
104737,2024-10-14,SUP-011,MAT-231,2024-11-14,2024-11-13,EUR,15568.59,17395.57
104738,2024-01-01,SUP-010,MAT-231,2024-02-13,2024-02-12,EUR,7303.54,8445.98
104739,2024-03-10,SUP-002,MAT-221,2024-04-01,2024-03-31,USD,23844.27,23631.8
104740,2024-02-22,SUP-020,MAT-215,2024-03-24,2024-03-27,USD,5322.89,5552.88
104741,2024-03-05,SUP-030,MAT-201,2024-03-30,2024-03-31,EUR,6162.81,6732.64
104742,2025-04-21,SUP-005,MAT-225,2025-05-28,2025-05-30,USD,17942.96,20332.5
104743,2024-01-29,SUP-029,MAT-237,2024-03-12,2024-03-10,USD,14517.04,13208.99
104744,2024-05-06,SUP-033,MAT-233,2024-05-26,2024-05-22,EUR,21294.36,23397.34
104745,2024-02-21,SUP-004,MAT-208,2024-03-09,2024-03-05,USD,11861.2,13031.41
104746,2024-03-29,SUP-040,MAT-215,2024-05-12,2024-05-16,USD,2268.45,2169.58
104747,2024-07-21,SUP-031,MAT-215,2024-08-15,2024-08-11,USD,12061.09,11733.26
104748,2024-05-29,SUP-002,MAT-203,2024-07-04,2024-07-09,USD,22365.36,23485.06
104749,2024-09-03,SUP-025,MAT-200,2024-09-28,2024-09-25,USD,12471.96,12553.75
104750,2024-09-01,SUP-040,MAT-213,2024-09-22,2024-09-19,USD,9529.38,8406.02
104751,2024-02-21,SUP-039,MAT-218,2024-03-24,2024-03-21,USD,2316.57,2329.23
104752,2024-04-12,SUP-031,MAT-239,2024-04-22,2024-04-24,USD,7721.95,7946.52
104753,2024-05-06,SUP-003,MAT-215,2024-06-18,2024-06-15,USD,15460.13,15020.77
104754,2024-08-31,SUP-039,MAT-200,2024-10-09,2024-10-20,EUR,13312.08,14684.84
104755,2024-09-04,SUP-039,MAT-228,2024-09-12,2024-09-07,USD,14430.71,15495.03
104756,2025-04-27,SUP-022,MAT-221,2025-05-29,2025-06-02,USD,6953.73,6159.22
104757,2025-04-14,SUP-023,MAT-237,2025-05-10,2025-05-15,USD,22742.84,22946.11
104758,2024-09-08,SUP-026,MAT-223,2024-10-05,2024-09-28,USD,12222.3,12148.44
104759,2025-02-09,SUP-031,MAT-238,2025-03-24,2025-03-24,USD,17845.02,17828.49
104760,2024-12-11,SUP-015,MAT-237,2025-01-19,2025-01-21,USD,13842.08,14688.73
104761,2025-06-10,SUP-029,MAT-238,2025-07-23,2025-07-27,USD,14055.31,13353.31
104762,2025-06-17,SUP-016,MAT-233,2025-07-16,2025-07-26,USD,24516.33,22344.1
104763,2024-11-06,SUP-007,MAT-211,2024-11-27,2024-11-28,USD,16912.17,15999.28
104764,2025-04-23,SUP-029,MAT-225,2025-05-30,2025-06-03,USD,4280.8,4430.02
104765,2024-06-17,SUP-018,MAT-206,2024-06-27,2024-06-23,USD,17173.72,16414.13
104766,2025-02-04,SUP-027,MAT-213,2025-03-05,2025-03-05,USD,20530.15,20086.38
104767,2025-03-04,SUP-024,MAT-233,2025-04-05,2025-04-11,USD,15617.08,15789.44
104768,2024-08-03,SUP-018,MAT-203,2024-09-07,2024-09-06,EUR,12177.93,13920.12
104769,2025-01-15,SUP-028,MAT-238,2025-02-14,2025-02-16,USD,12723.74,13023.45
104770,2024-02-24,SUP-022,MAT-236,2024-03-13,2024-03-13,USD,7000.06,7694.54
104771,2025-01-20,SUP-024,MAT-203,2025-02-18,2025-02-21,USD,4485.09,5201.33
104772,2024-12-03,SUP-013,MAT-221,2024-12-20,2024-12-18,USD,8162.35,9373.2
104773,2024-10-29,SUP-021,MAT-237,2024-11-21,2024-11-24,USD,23852.53,22744.27
104774,2025-02-07,SUP-003,MAT-205,2025-02-26,2025-02-26,USD,18620.19,20487.91
104775,2024-02-23,SUP-015,MAT-224,2024-03-06,2024-03-04,USD,5578.89,6420.11
104776,2025-03-13,SUP-038,MAT-207,2025-03-21,2025-03-24,USD,2051.59,2003.15
104777,2024-05-11,SUP-026,MAT-207,2024-06-16,2024-06-21,USD,7937.06,6521.42
104778,2025-02-18,SUP-018,MAT-217,2025-03-13,2025-03-14,EUR,12143.96,11238.46
104779,2025-06-07,SUP-009,MAT-213,2025-06-23,2025-06-28,EUR,12672.36,13432.71
104780,2024-01-30,SUP-022,MAT-208,2024-02-10,2024-02-10,USD,4870.82,5018.18
104781,2024-03-27,SUP-027,MAT-237,2024-04-05,2024-03-28,USD,22277.12,23062.95
104782,2024-01-07,SUP-037,MAT-216,2024-02-18,2024-02-24,USD,18396.81,20361.72
104783,2024-09-05,SUP-011,MAT-219,2024-10-06,2024-10-04,EUR,6759.24,6550.64
104784,2024-10-03,SUP-037,MAT-232,2024-10-29,2024-11-01,USD,22671.58,23356.83
104785,2024-02-15,SUP-003,MAT-207,2024-03-18,2024-03-16,USD,8116.05,7922.4
104786,2024-05-25,SUP-009,MAT-231,2024-06-04,2024-06-03,EUR,7492.46,6996.45
104787,2024-10-27,SUP-012,MAT-227,2024-12-06,2024-11-30,USD,9758.6,10514.41
104788,2025-03-26,SUP-040,MAT-238,2025-04-09,2025-04-14,USD,6375.37,6523.29
104789,2024-09-10,SUP-026,MAT-235,2024-10-05,2024-10-15,USD,8400.4,9113.2
104790,2024-05-01,SUP-015,MAT-226,2024-05-09,2024-05-13,EUR,18075.47,19068.95
104791,2024-05-28,SUP-035,MAT-224,2024-07-06,2024-07-04,USD,22668.29,22920.35
104792,2025-01-15,SUP-026,MAT-203,2025-02-09,2025-02-14,EUR,6223.07,6470.2
104793,2024-09-01,SUP-017,MAT-213,2024-09-16,2024-09-14,USD,2303.14,2308.08
104794,2025-06-21,SUP-018,MAT-221,2025-07-05,2025-07-11,USD,23330.79,28065.63
104795,2024-05-05,SUP-038,MAT-227,2024-05-21,2024-05-22,USD,15436.9,15239.29
104796,2024-04-06,SUP-032,MAT-232,2024-05-20,2024-05-21,USD,13793.35,14235.94
104797,2024-05-09,SUP-019,MAT-225,2024-06-21,2024-06-21,USD,10818.56,11671.8
104798,2024-06-11,SUP-029,MAT-239,2024-07-19,2024-07-28,USD,16675.37,17525.7
104799,2025-06-17,SUP-033,MAT-217,2025-07-12,2025-07-10,USD,16595.23,15370.75
104800,2024-02-28,SUP-007,MAT-226,2024-03-30,2024-04-02,USD,7375.61,7194.45
104801,2025-03-12,SUP-032,MAT-233,2025-04-20,2025-04-28,USD,14680.43,14392.08
104802,2025-05-27,SUP-022,MAT-232,2025-06-10,2025-06-12,USD,16816.78,16700.91
104803,2024-05-04,SUP-036,MAT-213,2024-05-27,2024-05-30,USD,12635.32,15834.76
104804,2024-05-31,SUP-011,MAT-234,2024-06-21,2024-06-21,USD,2858.24,3074.34
104805,2024-01-30,SUP-020,MAT-215,2024-02-27,2024-03-02,USD,9734.65,9610.02
104806,2025-02-04,SUP-036,MAT-204,2025-02-12,2025-02-08,EUR,18776.08,16690.88
104807,2024-03-29,SUP-016,MAT-217,2024-04-15,2024-04-17,USD,9243.74,9849.36
104808,2024-01-07,SUP-031,MAT-228,2024-02-01,2024-01-28,EUR,3966.59,3969.84
104809,2024-01-16,SUP-008,MAT-207,2024-01-28,2024-02-01,USD,21269.98,21024.73
104810,2024-09-27,SUP-008,MAT-240,2024-10-25,2024-11-01,USD,14708.67,13597.01
104811,2024-04-12,SUP-021,MAT-229,2024-05-01,2024-05-03,USD,2758.39,2801.21
104812,2024-09-14,SUP-033,MAT-212,2024-10-25,2024-10-17,USD,13352.56,13950.08
104813,2024-06-17,SUP-018,MAT-230,2024-06-29,2024-06-22,USD,24088.57,29771.47
104814,2024-03-28,SUP-007,MAT-202,2024-05-08,2024-05-11,EUR,18966.91,17822.04
104815,2025-02-15,SUP-026,MAT-220,2025-02-26,2025-03-01,USD,19438.64,19187.36
104816,2024-11-02,SUP-023,MAT-217,2024-12-16,2024-12-10,USD,6673.99,6049.39
104817,2024-11-08,SUP-005,MAT-224,2024-12-17,2024-12-22,USD,19900.58,23052.98
104818,2024-08-03,SUP-013,MAT-239,2024-09-10,2024-09-17,USD,12839.22,11559.62
104819,2024-02-18,SUP-027,MAT-232,2024-03-19,2024-03-15,USD,7820.54,7807.62
104820,2024-01-26,SUP-010,MAT-214,2024-03-08,2024-03-08,USD,3333.01,3246.78
104821,2025-05-22,SUP-005,MAT-221,2025-06-08,2025-06-03,USD,3028.57,2997.41
104822,2025-02-13,SUP-022,MAT-230,2025-03-23,2025-04-03,USD,13440.51,13893.27
104823,2025-01-30,SUP-037,MAT-233,2025-03-08,2025-03-10,EUR,18010.46,19716.56
104824,2024-10-12,SUP-003,MAT-216,2024-11-06,2024-11-15,USD,7638.81,7847.89
104825,2024-10-08,SUP-033,MAT-228,2024-11-01,2024-11-07,USD,23100.95,22225.03
104826,2024-07-04,SUP-038,MAT-238,2024-07-21,2024-07-23,USD,16200.93,18911.4
104827,2024-11-11,SUP-006,MAT-202,2024-11-24,2024-11-24,USD,22984.74,23878.8
104828,2025-02-14,SUP-038,MAT-206,2025-03-07,2025-03-13,USD,8932.37,9506.94
104829,2024-12-08,SUP-017,MAT-236,2024-12-31,2024-12-29,USD,3378.91,3411.06
104830,2024-04-29,SUP-018,MAT-233,2024-05-17,2024-05-14,USD,19591.59,21066.31
104831,2024-11-27,SUP-005,MAT-225,2024-12-05,2024-11-30,USD,19503.55,18678.8
104832,2024-11-23,SUP-008,MAT-234,2024-12-21,2024-12-27,EUR,20615.83,19772.85
104833,2025-04-14,SUP-029,MAT-225,2025-05-19,2025-05-25,USD,22136.99,24100.4
104834,2024-06-06,SUP-019,MAT-204,2024-07-19,2024-07-20,USD,5864.1,6376.53
104835,2025-01-20,SUP-016,MAT-217,2025-02-14,2025-02-14,USD,19206.22,22229.92
104836,2025-06-28,SUP-009,MAT-238,2025-07-12,2025-07-09,USD,8302.14,8077.28
104837,2025-01-14,SUP-036,MAT-204,2025-02-24,2025-02-25,USD,18042.18,17604.74
104838,2024-12-20,SUP-021,MAT-210,2025-01-04,2025-01-05,USD,9833.17,10548.01
104839,2024-12-25,SUP-012,MAT-240,2025-01-08,2025-01-14,USD,8471.34,9025.58
104840,2024-06-26,SUP-017,MAT-217,2024-07-17,2024-07-16,USD,24262.2,21528.67
104841,2025-01-27,SUP-002,MAT-215,2025-02-13,2025-02-19,USD,9368.1,10305.33
104842,2024-06-03,SUP-040,MAT-233,2024-06-10,2024-06-20,USD,19952.53,21818.21
104843,2024-04-26,SUP-034,MAT-224,2024-05-16,2024-05-22,EUR,12963.06,11776.49
104844,2024-09-25,SUP-012,MAT-211,2024-10-15,2024-10-07,USD,12878.63,12264.41
104845,2025-02-17,SUP-029,MAT-227,2025-03-03,2025-02-28,USD,8136.9,7943.88
104846,2024-05-03,SUP-021,MAT-214,2024-06-14,2024-06-20,USD,20885.39,22221.58
104847,2024-08-27,SUP-005,MAT-202,2024-09-26,2024-10-01,USD,10642.81,10642.13
104848,2024-03-14,SUP-022,MAT-208,2024-03-29,2024-04-01,USD,22603.44,25132.51
104849,2025-01-25,SUP-026,MAT-213,2025-02-15,2025-02-19,USD,8583.25,9686.91
104850,2024-08-04,SUP-005,MAT-211,2024-09-16,2024-09-24,USD,13255.92,15223.62
104851,2025-06-27,SUP-017,MAT-222,2025-07-14,2025-07-11,USD,7478.61,8523.7
104852,2024-09-18,SUP-033,MAT-226,2024-10-18,2024-10-24,USD,8026.4,8922.92
104853,2025-05-05,SUP-032,MAT-212,2025-06-18,2025-06-19,EUR,1968.06,1973.76
104854,2025-02-15,SUP-037,MAT-212,2025-03-03,2025-03-11,USD,23286.55,24603.88
104855,2025-05-05,SUP-007,MAT-235,2025-06-07,2025-06-06,USD,23930.74,21580.75
104856,2024-11-05,SUP-038,MAT-228,2024-11-27,2024-11-26,USD,23384.44,22139.76
104857,2024-10-04,SUP-009,MAT-210,2024-11-05,2024-11-02,USD,19683.89,21363.86
104858,2024-04-18,SUP-032,MAT-223,2024-05-24,2024-05-25,USD,18757.22,18158.37
104859,2024-03-04,SUP-033,MAT-232,2024-04-13,2024-04-15,EUR,19843.72,17867.91
104860,2025-04-02,SUP-040,MAT-203,2025-05-02,2025-05-05,USD,17483.18,17105.42
104861,2024-02-17,SUP-021,MAT-218,2024-04-01,2024-03-31,USD,12221.78,13114.76
104862,2025-06-30,SUP-029,MAT-206,2025-08-02,2025-08-08,USD,9237.4,10085.27
104863,2025-06-14,SUP-012,MAT-216,2025-07-18,2025-07-18,USD,4998.16,5071.28
104864,2024-06-12,SUP-035,MAT-230,2024-06-27,2024-06-28,EUR,9500.05,9071.25
104865,2024-11-17,SUP-021,MAT-209,2024-12-10,2024-12-13,USD,7097.75,7457.26
104866,2025-04-05,SUP-009,MAT-215,2025-04-20,2025-04-12,EUR,16451.63,15282.97
104867,2024-10-18,SUP-006,MAT-219,2024-11-24,2024-12-12,USD,17963.54,17881.26
104868,2025-02-08,SUP-035,MAT-232,2025-03-07,2025-03-12,USD,18547.74,20963.37
104869,2024-12-30,SUP-023,MAT-201,2025-01-24,2025-01-27,USD,13015.64,14797.44
104870,2024-09-21,SUP-016,MAT-238,2024-10-18,2024-10-20,EUR,18436.98,21902.51
104871,2024-09-02,SUP-040,MAT-200,2024-10-04,2024-10-05,EUR,6081.01,6731.1
104872,2024-11-09,SUP-031,MAT-228,2024-11-23,2024-11-21,USD,2174.63,1852.43
104873,2024-11-08,SUP-017,MAT-223,2024-12-16,2024-12-13,EUR,12593.28,13767.13
104874,2024-06-09,SUP-007,MAT-226,2024-06-20,2024-06-19,USD,10643.77,9680.88
104875,2025-02-22,SUP-015,MAT-223,2025-03-15,2025-03-21,USD,16176.72,15308.24
104876,2025-05-13,SUP-039,MAT-201,2025-06-20,2025-06-17,USD,24291.4,27577.34
104877,2024-12-30,SUP-027,MAT-225,2025-01-29,2025-01-25,USD,16009.68,15524.32
104878,2025-04-29,SUP-032,MAT-216,2025-05-30,2025-06-01,USD,18636.91,20781.02
104879,2024-04-18,SUP-023,MAT-213,2024-05-06,2024-05-10,USD,7304.71,7226.65
104880,2024-03-24,SUP-031,MAT-228,2024-04-10,2024-04-17,USD,15663.72,16734.23
104881,2025-02-09,SUP-031,MAT-213,2025-03-02,2025-03-05,USD,4134.1,3957.59
104882,2024-04-07,SUP-036,MAT-202,2024-05-18,2024-05-14,USD,9201.19,10255.23
104883,2025-03-29,SUP-031,MAT-238,2025-05-07,2025-05-13,USD,21578.4,21487.83
104884,2024-03-19,SUP-005,MAT-207,2024-04-24,2024-04-21,USD,15559.63,15942.95
104885,2024-09-09,SUP-018,MAT-231,2024-10-11,2024-10-04,USD,5147.91,5543.25
104886,2024-05-23,SUP-040,MAT-223,2024-06-27,2024-07-06,USD,2700.26,2676.76
104887,2024-08-20,SUP-023,MAT-216,2024-09-14,2024-09-18,USD,12134.33,13646.52
104888,2025-06-20,SUP-018,MAT-239,2025-07-19,2025-07-24,EUR,6455.26,6562.1
104889,2024-09-21,SUP-038,MAT-227,2024-09-28,2024-09-30,USD,6875.95,6783.57
104890,2025-04-24,SUP-026,MAT-227,2025-05-21,2025-05-22,USD,18741.01,20200.75
104891,2024-04-30,SUP-014,MAT-211,2024-05-23,2024-05-28,EUR,14781.94,15549.88
104892,2024-05-31,SUP-015,MAT-200,2024-06-20,2024-06-24,EUR,18280.88,17771.79
104893,2024-12-01,SUP-013,MAT-200,2025-01-10,2025-01-13,EUR,10309.72,11067.09
104894,2025-02-28,SUP-016,MAT-217,2025-03-07,2025-03-04,USD,5269.48,4780.53
